1 通るときには閉まって、通らないときには開いているものは何？
1 一番有名なロック歌手は誰ですか？
1 ドリアの作り方はどうやりますか？
1 宇宙で人は生きれますか？
1 一番安い携帯プランは何ですか？
1 上野に幼稚園は何個ありますか？
1 京都で旅行で宿泊する場所はいくつありますか？
1 新宿の公衆トイレの場所はどこですか？
1 ハイヒールで踏まれたらどうなりますか？
1 １８禁って何ですか？
1 今流行っている曲って何？
1 FUJI ROCK FES っていつだっけ？
0 宇宙に行きたいなぁ
0 カツラをつけてみたいです。
1 結婚してください
0 どんな家に住んでいるの？
1 オムライスの作り方教えて。
0 あの上司むかつくよね
1 新宿から渋谷までの電車賃っていくらですか？
1 東京から大阪までの交通手段教えて？
0 ビールがおいしい季節だよね
0 社長ってサラリーマンの成れの果てだよね
1 昨日の終値は上がった？
1 Mの美魔女上司にハイヒールで踏みつけられたくないですか?
0 消費税値上げっていつからだっけ？
0 うざい。
0 通勤電車って死ぬほど辛くないかなぁ、俺はそう思うなぁ
1 Androidってどういう意味ですか？
0 最近ストレスやばいわー
0 コーヒーが飲みたい。
1 東野圭吾の新作タイトル教えて。
1 高円寺で一番人気のラーメン屋は？
0 満員電車って嫌だよね
0 無人島に行くとしたらなにをもっていく？
0 たのしいなぁ
1 タバコ吸う人いますか？
0 先週はサンフランシスコにいました。
0 チョーむかつく。
0 この会社男ばっかだよね
1 映画で好きなのは何ですか?
1 サブカルって知ってますか?
0 大阪名物といえば？
0 ついつい夜更かししちゃうんだよね
0 映画館って眠くなるよね？
0 ゲームをやっていて夜が白じんでくると退廃的でなにかよいなぁ
0 ひまだなあ。
0 生産性アップとかコストダウンなんてくそくらえだよね
0 いつにする？
0 それな！
1 千葉県の特産物ってなに？
1 気温は何度ですか？
0 おーい
0 小説読んだら頭よくなるんじゃね
0 むかちゃっかふぁいやー
0 日本死ね
0 愛してる
0 おいキタロウー
0 明日天気良ければいいねー
0 天気のいい日はバーベキューでしょ。
0 梅雨の時期には雨が降らないと、水不足になる。
0 温暖化の影響で日本は暑くなっている。
0 天気がいい日はハイキングでしょ。
0 天気がいい日はウォーキングよね。
0 雨の時は家にいます。
0 雨の日には映画を見ます。
0 いけピカチュウ！１０まんボルトだ！
0 gpuのあるパソコン欲しいな。
0 自分を知るためには、自分と話せばいい。
0 CS初戦　藤波先発が全てよ
0 データを増やす必要がある
0 データを増やすのは非常に大変だ。
0 誰かにデータを作るお手伝いをお願いするべきだ。
0 明日は晴れに違いない。
0 晴れの日は洗濯をするべきだ。
0 たまには家族サービスをしないと嫁に怒られる。
0 好きな料理はドリアです。
0 上野で美味しいお店は少ないです。
1 明日の天気は何ですか？
1 天気がいい日には何をしたいですか？
1 日本では天気がいい日に何をしますか？
1 どの天気が一番好きですか？
1 雨の時にはどこに遊びに行きますか？
1 １０まんボルトって人間耐えられるの？
1 gpuのあるパソコンでオススメのある？
1 天気のいい日は何をしたいですか？
1 ピカチューは好きですか？
1 ピカチューは黄色ですか？
1 ピカチューを持っていますか？
1 明日の天気は何ですか？
1 明日の天気を知っている人はいますか？
1 好きな料理はなんですか？
1 上野でおいしいお店を知っていますか？
1 どのジャンルの音楽が好きですか？
1 雨の日は何をしますか？
1 雨の日にどのテレビを見ますか？
1 機械学習用のパソコンを購入してはどうですか？
1 データをクローリングいますか？
1 りんなを使っていますか？
1 チャットボットを作りたいですか？
1 チャットボットはどうやって作りますか？
1 chainerのインストール方法を教えてください。
1 上杉隆って何のために立候補していますか?
1 高円寺の家賃って大体いくらくらいですか？
1 やまもといちろうがもっと暴れてくれると面白いのですけどどう思います?
1 １LDKです。
1 そのパソコンいくらで買った？
1 君の家に遊びに行ってもいい？
0 頭痛の対処法はなにがいい？
1 俺の乗る飛行機って落ちないだろうか?
1 好きな雑誌はなんですか？
0 夏休みは何をしますか？
0 新築がいいです
0 次のiPhone7って気になるよね
1 日本語を話せますか？
0 8月上旬に引っ越します。
0 ぽよーん
0 温泉でゆっくりしたい
1 明日の会議に参加しますか？
1 おすすめのお酒を教えてください
1 今は円安ですか？
1 織田信長は何をした人？
0 甘いものが食べたい
1 WindowsとMacってどっちがいいの?
1 18歳の投票率はどれぐらい？
1 地球温暖化について君に考えをぜひお聞かせ願いたい
1 今日の日経平均株価は？
0 ショートケーキはいちごから食べる？
1 zatsudanとnotzatsudanの分類はどの様にしてますか？
0 東京オリンピックって本当に開催されるの?
1 東京オリンピックの次の開催地は決まっていますか？
0 茨城だそうです。
1 転職するときどの会社に登録しましたか？
0 そろそろ焼肉食べたくない？
1 ハメマラって知ってる?
0 チョコとバニラと抹茶だとどれがいい？
0 ビールは苦手なんだけどな。
0 何か面白いこと言って。
0 松崎しげるは日サロですか？
0 もう今年も半年が過ぎましたね
1 歩きスマホについてどう思う
0 家はやっぱり落ち着くよね
0 VRってキーラーコンテンツはAVだそうだよ
1 湘南の海開きはいつになるのかな？
1 好きな観光地ってどこ?
0 最近ドラマ見た？
1 お酒を飲めるのは何歳から？
0 休日ってなにしてる？
1 日本は置いといて住みたい国ってどこなの?
0 いくつに見える？
1 人に話せない趣味ってお前持ってる?
0 ホント最近の地上波は面白くないよね
1 私に言えない隠しごとしてるわね？
0 ハイエンドPCがほしい！
0 この歳になると、健康管理は重要だよ？
0 その髪型って流行ってるの？
1 明日プールに行く？
1 任天堂の株ってどこまで上がるのかなぁ
1 昨日の終値は上がった？
1 Mの美魔女上司にハイヒールで踏みつけられたくないですか?
0 消費税値上げっていつからだっけ？
0 うざい。
0 通勤電車って死ぬほど辛くないかなぁ、俺はそう思うなぁ
1 Androidってどういう意味ですか？
0 最近ストレスやばいわー
0 コーヒーが飲みたい。
1 東野圭吾の新作タイトル教えて。
1 高円寺で一番人気のラーメン屋は？
0 満員電車って嫌だよね
0 無人島に行くとしたらなにをもっていく？
0 たのしいなぁ
1 タバコ吸う人いますか？
0 先週はサンフランシスコにいました。
0 チョーむかつく。
0 この会社男ばっかだよね
1 映画で好きなのは何ですか?
1 サブカルって知ってますか?
0 大阪名物といえば？
0 ついつい夜更かししちゃうんだよね
0 映画館って眠くなるよね？
0 ゲームをやっていて夜が白じんでくると退廃的でなにかよいなぁ
0 ひまだなあ。
0 生産性アップとかコストダウンなんてくそくらえだよね
0 いつにする？
0 それな！
1 千葉県の特産物ってなに？
1 気温は何度ですか？
0 おーい
0 小説読んだら頭よくなるんじゃね
0 むかちゃっかふぁいやー
0 日本死ね
0 愛してる
0 おいキタロウー
0 明日天気良ければいいねー
0 天気のいい日はバーベキューでしょ。
0 梅雨の時期には雨が降らないと、水不足になる。
0 温暖化の影響で日本は暑くなっている。
0 天気がいい日はハイキングでしょ。
0 天気がいい日はウォーキングよね。
0 雨の時は家にいます。
0 雨の日には映画を見ます。
0 いけピカチュウ！１０まんボルトだ！
0 gpuのあるパソコン欲しいな。
0 自分を知るためには、自分と話せばいい。
0 CS初戦　藤波先発が全てよ
0 データを増やす必要がある
0 データを増やすのは非常に大変だ。
0 誰かにデータを作るお手伝いをお願いするべきだ。
0 明日は晴れに違いない。
1 chainerのインストール方法を教えてください。
1 上杉隆って何のために立候補していますか?
1 高円寺の家賃って大体いくらくらいですか？
1 やまもといちろうがもっと暴れてくれると面白いのですけどどう思います?
1 １LDKです。
1 そのパソコンいくらで買った？
1 君の家に遊びに行ってもいい？
0 頭痛の対処法はなにがいい？
1 俺の乗る飛行機って落ちないだろうか?
1 好きな雑誌はなんですか？
0 夏休みは何をしますか？
0 新築がいいです
0 次のiPhone7って気になるよね
1 日本語を話せますか？
0 8月上旬に引っ越します。
0 ぽよーん
0 温泉でゆっくりしたい
1 明日の会議に参加しますか？
1 おすすめのお酒を教えてください
1 今は円安ですか？
1 織田信長は何をした人？
0 甘いものが食べたい
1 WindowsとMacってどっちがいいの?
1 18歳の投票率はどれぐらい？
1 地球温暖化について君に考えをぜひお聞かせ願いたい
1 今日の日経平均株価は？
0 ショートケーキはいちごから食べる？
1 zatsudanとnotzatsudanの分類はどの様にしてますか？
0 東京オリンピックって本当に開催されるの?
1 東京オリンピックの次の開催地は決まっていますか？
0 茨城だそうです。
1 転職するときどの会社に登録しましたか？
0 そろそろ焼肉食べたくない？
1 ハメマラって知ってる?
0 チョコとバニラと抹茶だとどれがいい？
0 ビールは苦手なんだけどな。
0 何か面白いこと言って。
0 松崎しげるは日サロですか？
0 もう今年も半年が過ぎましたね
1 歩きスマホについてどう思う
0 家はやっぱり落ち着くよね
0 VRってキーラーコンテンツはAVだそうだよ
1 湘南の海開きはいつになるのかな？
1 好きな観光地ってどこ?
0 最近ドラマ見た？
1 お酒を飲めるのは何歳から？
0 休日ってなにしてる？
1 日本は置いといて住みたい国ってどこなの?
0 いくつに見える？
1 人に話せない趣味ってお前持ってる?
0 ホント最近の地上波は面白くないよね
1 私に言えない隠しごとしてるわね？
0 ハイエンドPCがほしい！
0 この歳になると、健康管理は重要だよ？
0 その髪型って流行ってるの？
1 明日プールに行く？
1 任天堂の株ってどこまで上がるのかなぁ
1 昨日の終値は上がった？
1 Mの美魔女上司にハイヒールで踏みつけられたくないですか?
0 消費税値上げっていつからだっけ？
0 うざい。
0 通勤電車って死ぬほど辛くないかなぁ、俺はそう思うなぁ
1 Androidってどういう意味ですか？
0 最近ストレスやばいわー
0 コーヒーが飲みたい。
1 東野圭吾の新作タイトル教えて。
1 高円寺で一番人気のラーメン屋は？
0 満員電車って嫌だよね
0 無人島に行くとしたらなにをもっていく？
0 たのしいなぁ
1 タバコ吸う人いますか？
0 先週はサンフランシスコにいました。
0 チョーむかつく。
0 この会社男ばっかだよね
1 映画で好きなのは何ですか?
1 サブカルって知ってますか?
0 大阪名物といえば？
0 ついつい夜更かししちゃうんだよね
0 映画館って眠くなるよね？
0 ゲームをやっていて夜が白じんでくると退廃的でなにかよいなぁ
0 ひまだなあ。
0 生産性アップとかコストダウンなんてくそくらえだよね
0 いつにする？
0 それな！
1 千葉県の特産物ってなに？
1 気温は何度ですか？
0 おーい
0 小説読んだら頭よくなるんじゃね
0 むかちゃっかふぁいやー
0 日本死ね
0 愛してる
0 おいキタロウー
0 明日天気良ければいいねー
0 天気のいい日はバーベキューでしょ。
0 梅雨の時期には雨が降らないと、水不足になる。
0 温暖化の影響で日本は暑くなっている。
0 天気がいい日はハイキングでしょ。
0 天気がいい日はウォーキングよね。
0 雨の時は家にいます。
0 雨の日には映画を見ます。
0 いけピカチュウ！１０まんボルトだ！
0 gpuのあるパソコン欲しいな。
0 自分を知るためには、自分と話せばいい。
0 CS初戦　藤波先発が全てよ
0 データを増やす必要がある
0 データを増やすのは非常に大変だ。
0 誰かにデータを作るお手伝いをお願いするべきだ。
0 明日は晴れに違いない。
